contrast_scope,replicate,cell_type,gene,ctrl_cpm,stim_cpm,log2fc_stim_vs_ctrl,ctrl_n_cells,stim_n_cells
by_cell_type,patient_1039,CD4 T cells,MX1,673.2193348592972,10813.718398159997,4.004637884126918,201,302
by_cell_type,patient_1039,CD4 T cells,OAS1,572.2364346304025,6454.843915196706,3.4945506701214164,201,302
by_cell_type,patient_1039,CD4 T cells,PFN1,13666.352497643733,9162.910615250496,-0.5767244522504757,201,302
by_cell_type,patient_1039,CD4 T cells,PLSCR1,605.8974013733675,4748.390926121715,2.9692551441684483,201,302
by_cell_type,patient_1039,CD4 T cells,PSAP,1279.1167362326646,519.3552575445625,-1.2995298698010558,201,302
by_cell_type,patient_1039,CD4 T cells,RGCC,7203.446882994479,2596.776287722813,-1.4717880536015322,201,302
by_cell_type,patient_1039,CD4 T cells,RSAD2,67.3219334859297,6139.521080258936,6.500347884830805,201,302
by_cell_type,patient_1039,CD4 T cells,S100A10,4645.21341052915,3450.0027822603083,-0.4290935621853471,201,302
by_cell_type,patient_1039,CD4 T cells,S100A11,7439.073650195233,5527.423812438558,-0.42848221301538203,201,302
by_cell_type,patient_1039,CD4 T cells,S100A6,5587.720479332166,3134.6799473225383,-0.8338406918203258,201,302
by_cell_type,patient_1039,CD4 T cells,SAT1,4308.603743099501,15877.432159219481,1.8815632999588985,201,302
by_cell_type,patient_1039,CD4 T cells,SH3BGRL3,13026.794129527401,8829.039378257563,-0.5611273739704608,201,302
by_cell_type,patient_1039,CD4 T cells,SOD2,841.5241685741214,1762.09819524048,1.065770084427383,201,302
by_cell_type,patient_1039,CD4 T cells,TIMP1,2659.216372694224,1539.5173705785246,-0.7883257837132014,201,302
by_cell_type,patient_1039,CD4 T cells,TNFSF10,370.2706341726134,4711.294122011388,3.667677614098869,201,302
by_cell_type,patient_1039,CD4 T cells,TYMP,403.9316009155783,1836.2918034611318,2.1832204751652444,201,302
by_cell_type,patient_1039,CD4 T cells,TYROBP,168.3048337148243,148.3872164413036,-0.1811363276599227,201,302
by_cell_type,patient_1039,CD4 T cells,VIM,13632.691530900767,7289.522007679038,-0.903128261680882,201,302
by_cell_type,patient_1039,Megakaryocytes,ACTB,48.98878973194967,76.57234346176604,0.6391114972590355,53,58
by_cell_type,patient_1039,Megakaryocytes,ACTG1,16.329596577316558,0.0,-5.072928689090549,53,58
by_cell_type,patient_1039,Megakaryocytes,ANXA1,8.164798288658279,41.76673279732693,2.2862845270824,53,58
by_cell_type,patient_1039,Megakaryocytes,APOBEC3A,0.0,20.883366398663465,5.418417090337793,53,58
by_cell_type,patient_1039,Megakaryocytes,BST2,8.164798288658279,0.0,-4.115166164695357,53,58
by_cell_type,patient_1039,Megakaryocytes,C15orf48,8.164798288658279,27.844488531551285,1.7098301665516011,53,58
by_cell_type,patient_1039,Megakaryocytes,CCR7,8.164798288658279,20.883366398663465,1.3032509256424358,53,58
by_cell_type,patient_1039,Megakaryocytes,CD63,16.329596577316558,13.922244265775642,-0.22270491234475198,53,58
by_cell_type,patient_1039,Megakaryocytes,CD74,24.494394865974837,48.727854930214754,0.9778702778434498,53,58
by_cell_type,patient_1039,Megakaryocytes,CREM,0.0,0.0,0.0,53,58
by_cell_type,patient_1039,Megakaryocytes,CST3,8.164798288658279,6.961122132887821,-0.2157735404068566,53,58
by_cell_type,patient_1039,Megakaryocytes,CTSS,0.0,0.0,0.0,53,58
by_cell_type,patient_1039,Megakaryocytes,CXCL10,0.0,90.49458772754167,7.507708832606994,53,58
by_cell_type,patient_1039,Megakaryocytes,CXCL16,0.0,6.961122132887821,3.8993926242885006,53,58
by_cell_type,patient_1039,Megakaryocytes,EMP3,8.164798288658279,0.0,-4.115166164695357,53,58
by_cell_type,patient_1039,Megakaryocytes,FCER1G,24.494394865974837,6.961122132887821,-1.7441400692576092,53,58
by_cell_type,patient_1039,Megakaryocytes,FCGR3A,0.0,0.0,0.0,53,58
by_cell_type,patient_1039,Megakaryocytes,FTH1,1363.5213142059324,1886.4640980125996,0.468200785918107,53,58
by_cell_type,patient_1039,Megakaryocytes,FTL,1388.0157090719074,1148.5851519264907,-0.2730577877128404,53,58
by_cell_type,patient_1039,Megakaryocytes,GAPDH,16.329596577316558,13.922244265775642,-0.22270491234475198,53,58
by_cell_type,patient_1039,Megakaryocytes,HLA-DMA,0.0,0.0,0.0,53,58
by_cell_type,patient_1039,Megakaryocytes,HLA-DPA1,0.0,6.961122132887821,3.8993926242885006,53,58
by_cell_type,patient_1039,Megakaryocytes,HLA-DPB1,8.164798288658279,6.961122132887821,-0.2157735404068566,53,58
by_cell_type,patient_1039,Megakaryocytes,HLA-DQA1,0.0,0.0,0.0,53,58
by_cell_type,patient_1039,Megakaryocytes,HLA-DQB1,0.0,0.0,0.0,53,58
by_cell_type,patient_1039,Megakaryocytes,HLA-DRA,24.494394865974837,27.844488531551285,0.1814636377008485,53,58
by_cell_type,patient_1039,Megakaryocytes,HLA-DRB1,0.0,6.961122132887821,3.8993926242885006,53,58
by_cell_type,patient_1039,Megakaryocytes,HSP90AA1,8.164798288658279,27.844488531551285,1.7098301665516011,53,58
by_cell_type,patient_1039,Megakaryocytes,HSP90AB1,24.494394865974837,6.961122132887821,-1.7441400692576092,53,58
by_cell_type,patient_1039,Megakaryocytes,HSPA8,24.494394865974837,0.0,-5.64353269354611,53,58
by_cell_type,patient_1039,Megakaryocytes,IFI6,8.164798288658279,20.883366398663465,1.3032509256424358,53,58
by_cell_type,patient_1039,Megakaryocytes,IFIT1,0.0,55.68897706310257,6.812215230739885,53,58
by_cell_type,patient_1039,Megakaryocytes,IFIT2,0.0,20.883366398663465,5.418417090337793,53,58
by_cell_type,patient_1039,Megakaryocytes,IFIT3,0.0,27.844488531551285,5.824996331246958,53,58
by_cell_type,patient_1039,Megakaryocytes,IFITM3,0.0,20.883366398663465,5.418417090337793,53,58
by_cell_type,patient_1039,Megakaryocytes,IRF7,0.0,20.883366398663465,5.418417090337793,53,58
by_cell_type,patient_1039,Megakaryocytes,ISG15,48.98878973194967,208.83366398663466,2.080630671141134,53,58
by_cell_type,patient_1039,Megakaryocytes,ISG20,8.164798288658279,62.650099195990386,2.8655469303877465,53,58
by_cell_type,patient_1039,Megakaryocytes,LGALS1,24.494394865974837,0.0,-5.64353269354611,53,58
by_cell_type,patient_1039,Megakaryocytes,LTB,8.164798288658279,0.0,-4.115166164695357,53,58
by_cell_type,patient_1039,Megakaryocytes,LY6E,0.0,6.961122132887821,3.8993926242885006,53,58
by_cell_type,patient_1039,Megakaryocytes,MS4A7,0.0,6.961122132887821,3.8993926242885006,53,58
by_cell_type,patient_1039,Megakaryocytes,MX1,0.0,34.80561066443911,6.141825565481636,53,58
by_cell_type,patient_1039,Megakaryocytes,OAS1,0.0,13.922244265775642,4.850223776745797,53,58
by_cell_type,patient_1039,Megakaryocytes,PFN1,0.0,13.922244265775642,4.850223776745797,53,58
by_cell_type,patient_1039,Megakaryocytes,PLSCR1,0.0,20.883366398663465,5.418417090337793,53,58
by_cell_type,patient_1039,Megakaryocytes,PSAP,16.329596577316558,20.883366398663465,0.3454884012472439,53,58
by_cell_type,patient_1039,Megakaryocytes,RGCC,73.4831845979245,160.1058090564199,1.118254768020119,53,58
by_cell_type,patient_1039,Megakaryocytes,RSAD2,0.0,34.80561066443911,6.141825565481636,53,58
by_cell_type,patient_1039,Megakaryocytes,S100A10,0.0,0.0,0.0,53,58
by_cell_type,patient_1039,Megakaryocytes,S100A11,0.0,0.0,0.0,53,58
by_cell_type,patient_1039,Megakaryocytes,S100A6,0.0,6.961122132887821,3.8993926242885006,53,58
by_cell_type,patient_1039,Megakaryocytes,SAT1,8.164798288658279,69.61122132887822,3.016407296823499,53,58
by_cell_type,patient_1039,Megakaryocytes,SH3BGRL3,16.329596577316558,13.922244265775642,-0.22270491234475198,53,58
by_cell_type,patient_1039,Megakaryocytes,SOD2,40.8239914432914,41.76673279732693,0.03254298747607809,53,58
by_cell_type,patient_1039,Megakaryocytes,TIMP1,24.494394865974837,13.922244265775642,-0.7933089168003127,53,58
by_cell_type,patient_1039,Megakaryocytes,TNFSF10,0.0,27.844488531551285,5.824996331246958,53,58
by_cell_type,patient_1039,Megakaryocytes,TYMP,0.0,13.922244265775642,4.850223776745797,53,58
by_cell_type,patient_1039,Megakaryocytes,TYROBP,0.0,6.961122132887821,3.8993926242885006,53,58
by_cell_type,patient_1039,Megakaryocytes,VIM,0.0,6.961122132887821,3.8993926242885006,53,58
by_cell_type,patient_1039,NK cells,ACTB,16116.653875671527,7162.214479287651,-1.1700186617063615,21,22
by_cell_type,patient_1039,NK cells,ACTG1,6651.3174724993605,4839.334107626791,-0.4587909833924826,21,22
by_cell_type,patient_1039,NK cells,ANXA1,3837.298541826554,10840.108401084011,1.4980948394767175,21,22
by_cell_type,patient_1039,NK cells,APOBEC3A,0.0,193.57336430507164,8.600458318017738,21,22
by_cell_type,patient_1039,NK cells,BST2,3069.838833461243,4258.614014711576,0.4721554748369563,21,22
by_cell_type,patient_1039,NK cells,C15orf48,1279.0995139421848,1161.4401858304298,-0.13915654572524438,21,22
by_cell_type,patient_1039,NK cells,CCR7,511.6398055768739,0.0,-10.000393885312532,21,22
by_cell_type,patient_1039,NK cells,CD63,8953.696597595293,4065.0406504065045,-1.139116774380943,21,22
by_cell_type,patient_1039,NK cells,CD74,2302.3791250959325,4258.614014711576,0.8871146626783233,21,22
by_cell_type,patient_1039,NK cells,CREM,4348.938347403428,5226.480836236934,0.2651487553452814,21,22
by_cell_type,patient_1039,NK cells,CST3,511.6398055768739,0.0,-10.000393885312532,21,22
by_cell_type,patient_1039,NK cells,CTSS,511.6398055768739,2710.027100271003,2.40396383063446,21,22
by_cell_type,patient_1039,NK cells,CXCL10,0.0,1161.4401858304298,11.182320088493272,21,22
by_cell_type,patient_1039,NK cells,CXCL16,0.0,193.57336430507164,8.600458318017738,21,22
by_cell_type,patient_1039,NK cells,EMP3,5116.398055768739,1355.0135501355014,-1.9164299558679492,21,22
by_cell_type,patient_1039,NK cells,FCER1G,4093.1184446149914,4065.0406504065045,-0.009929418925201716,21,22
by_cell_type,patient_1039,NK cells,FCGR3A,511.6398055768739,967.8668215253581,0.9190159545953787,21,22
by_cell_type,patient_1039,NK cells,FTH1,156817.60040931182,129307.00735578785,-0.2782860513983678,21,22
by_cell_type,patient_1039,NK cells,FTL,9209.51650038373,10840.108401084011,0.2351700803686061,21,22
by_cell_type,patient_1039,NK cells,GAPDH,17651.573292402147,7936.507936507936,-1.1531704893905328,21,22
by_cell_type,patient_1039,NK cells,HLA-DMA,255.81990278843696,193.57336430507164,-0.40134337746165016,21,22
by_cell_type,patient_1039,NK cells,HLA-DPA1,1023.2796111537479,967.8668215253581,-0.08027962482252171,21,22
by_cell_type,patient_1039,NK cells,HLA-DPB1,1790.7393195190584,774.2934572202865,-1.209074426070254,21,22
by_cell_type,patient_1039,NK cells,HLA-DQA1,0.0,193.57336430507164,8.600458318017738,21,22
by_cell_type,patient_1039,NK cells,HLA-DQB1,0.0,580.7200929152149,10.18294076791422,21,22
by_cell_type,patient_1039,NK cells,HLA-DRA,511.6398055768739,774.2934572202865,0.5972740755488157,21,22
by_cell_type,patient_1039,NK cells,HLA-DRB1,511.6398055768739,1161.4401858304298,1.1819262031807405,21,22
by_cell_type,patient_1039,NK cells,HSP90AA1,4093.1184446149914,3484.320557491289,-0.23229226895368704,21,22
by_cell_type,patient_1039,NK cells,HSP90AB1,2302.3791250959325,774.2934572202865,-1.5715550118740893,21,22
by_cell_type,patient_1039,NK cells,HSPA8,4604.758250191865,4258.614014711576,-0.11272871019564157,21,22
by_cell_type,patient_1039,NK cells,IFI6,1534.9194167306216,21680.216802168023,3.8197077528966616,21,22
by_cell_type,patient_1039,NK cells,IFIT1,511.6398055768739,11614.401858304298,4.503295458186834,21,22
by_cell_type,patient_1039,NK cells,IFIT2,0.0,5032.907471931862,13.29731967843177,21,22
by_cell_type,patient_1039,NK cells,IFIT3,767.4597083653108,12388.695315524585,4.011908055770865,21,22
by_cell_type,patient_1039,NK cells,IFITM3,1534.9194167306216,5032.907471931862,1.7129025962939366,21,22
by_cell_type,patient_1039,NK cells,IRF7,2302.3791250959325,6387.921022067364,1.4720207070854734,21,22
by_cell_type,patient_1039,NK cells,ISG15,3069.838833461243,56910.56910569105,4.212239500516485,21,22
by_cell_type,patient_1039,NK cells,ISG20,3325.6587362496803,35036.77893921796,3.396961810914034,21,22
by_cell_type,patient_1039,NK cells,LGALS1,2302.3791250959325,1161.4401858304298,-0.9869028842421645,21,22
by_cell_type,patient_1039,NK cells,LTB,0.0,193.57336430507164,8.600458318017738,21,22
by_cell_type,patient_1039,NK cells,LY6E,3837.298541826554,15098.722415795588,1.97612336811736,21,22
by_cell_type,patient_1039,NK cells,MS4A7,0.0,0.0,0.0,21,22
by_cell_type,patient_1039,NK cells,MX1,1023.2796111537479,9291.521486643438,3.1820873101349942,21,22
by_cell_type,patient_1039,NK cells,OAS1,1023.2796111537479,4645.760743321719,2.182164938895804,21,22
by_cell_type,patient_1039,NK cells,PFN1,10744.435917114351,5420.054200542006,-0.9871446123528198,21,22
by_cell_type,patient_1039,NK cells,PLSCR1,1534.9194167306216,9872.241579558653,2.6848179674501527,21,22
by_cell_type,patient_1039,NK cells,PSAP,1279.0995139421848,193.57336430507164,-2.7210183162007784,21,22
by_cell_type,patient_1039,NK cells,RGCC,3837.298541826554,580.7200929152149,-2.723122498646971,21,22
by_cell_type,patient_1039,NK cells,RSAD2,0.0,3097.173828881146,12.596969527489053,21,22
by_cell_type,patient_1039,NK cells,S100A10,2814.018930672806,1742.1602787456445,-0.6915969998593727,21,22
by_cell_type,patient_1039,NK cells,S100A11,3069.838833461243,3097.173828881146,0.012787366912249354,21,22
by_cell_type,patient_1039,NK cells,S100A6,2558.1990278843696,1548.586914440573,-0.7239923659311405,21,22
by_cell_type,patient_1039,NK cells,SAT1,767.4597083653108,6000.774293457221,2.9661663451286344,21,22
by_cell_type,patient_1039,NK cells,SH3BGRL3,10232.796111537478,3677.8939217963607,-1.4761230149729965,21,22
by_cell_type,patient_1039,NK cells,SOD2,255.81990278843696,387.14672861014327,0.5967969842193899,21,22
by_cell_type,patient_1039,NK cells,TIMP1,2046.5592223074957,387.14672861014327,-2.400738445719073,21,22
by_cell_type,patient_1039,NK cells,TNFSF10,767.4597083653108,5420.054200542006,2.8193378352124476,21,22
by_cell_type,patient_1039,NK cells,TYMP,511.6398055768739,3097.173828881146,2.5965756421765214,21,22
by_cell_type,patient_1039,NK cells,TYROBP,4860.578152980302,2710.027100271003,-0.8427028976596809,21,22
by_cell_type,patient_1039,NK cells,VIM,10232.796111537478,3871.4672861014324,-1.4021322387592612,21,22
by_cell_type,patient_107,B cells,ACTB,24232.24568138196,13587.77703967631,-0.8345953405285904,44,60
by_cell_type,patient_107,B cells,ACTG1,8277.351247600769,3925.357811462045,-1.076248402121088,44,60
by_cell_type,patient_107,B cells,ANXA1,239.92322456813818,543.5110815870523,1.1780597744593164,44,60
by_cell_type,patient_107,B cells,APOBEC3A,0.0,1207.8024035267829,11.238765849813632,44,60
by_cell_type,patient_107,B cells,BST2,1199.6161228406909,5857.841657104897,2.287318326020939,44,60
by_cell_type,patient_107,B cells,C15orf48,239.92322456813818,1811.7036052901744,2.914096884292033,44,60
by_cell_type,patient_107,B cells,CCR7,11156.429942418425,18298.206413430762,0.7138015692658986,44,60
by_cell_type,patient_107,B cells,CD63,1439.5393474088291,1570.143124584818,0.12524718213906816,44,60
by_cell_type,patient_107,B cells,CD74,63099.80806142035,40642.55087867625,-0.6346383462285647,44,60
by_cell_type,patient_107,B cells,CREM,2999.040307101727,4710.429373754454,0.6512702850587537,44,60
by_cell_type,patient_107,B cells,CST3,0.0,241.5604807053566,8.919223750960878,44,60
by_cell_type,patient_107,B cells,CTSS,1199.6161228406909,1751.3134851138354,0.5456751726627047,44,60
by_cell_type,patient_107,B cells,CXCL10,479.84644913627636,20472.25073977897,5.413485824310403,44,60
by_cell_type,patient_107,B cells,CXCL16,359.8848368522073,301.9506008816957,-0.25283878430454365,44,60
by_cell_type,patient_107,B cells,EMP3,6717.85028790787,4891.599734283472,-0.4576532020686681,44,60
by_cell_type,patient_107,B cells,FCER1G,119.96161228406909,664.2913219397307,2.46432807606,44,60
by_cell_type,patient_107,B cells,FCGR3A,0.0,0.0,0.0,44,60
by_cell_type,patient_107,B cells,FTH1,115882.91746641074,54169.93779817622,-1.0970964805916257,44,60
by_cell_type,patient_107,B cells,FTL,25431.86180422265,16305.332447611572,-0.6412773500764022,44,60
by_cell_type,patient_107,B cells,GAPDH,4798.4644913627635,2294.8245667008878,-1.064024968213019,44,60
by_cell_type,patient_107,B cells,HLA-DMA,2039.3474088291744,724.6814421160698,-1.492047324033443,44,60
by_cell_type,patient_107,B cells,HLA-DPA1,10556.62188099808,8454.616824687482,-0.32031998213793855,44,60
by_cell_type,patient_107,B cells,HLA-DPB1,11276.391554702495,8031.885983453108,-0.4894689449993912,44,60
by_cell_type,patient_107,B cells,HLA-DQA1,6837.811900191939,6280.572498339272,-0.12262930507681524,44,60
by_cell_type,patient_107,B cells,HLA-DQB1,7797.504798464491,3261.066489522314,-1.2575400032306732,44,60
by_cell_type,patient_107,B cells,HLA-DRA,49304.2226487524,34060.027779455275,-0.53362505140643,44,60
by_cell_type,patient_107,B cells,HLA-DRB1,19673.704414587333,18781.327374841476,-0.06696786061492865,44,60
by_cell_type,patient_107,B cells,HSP90AA1,3718.809980806142,6944.8638202790025,0.9010152767407416,44,60
by_cell_type,patient_107,B cells,HSP90AB1,7797.504798464491,10930.611751917386,0.48726319058908274,44,60
by_cell_type,patient_107,B cells,HSPA8,4918.426103646833,7488.374901866055,0.6064056085092844,44,60
by_cell_type,patient_107,B cells,IFI6,0.0,11896.853674738812,14.538353090486027,44,60
by_cell_type,patient_107,B cells,IFIT1,0.0,9602.029108037925,14.229198716650222,44,60
by_cell_type,patient_107,B cells,IFIT2,0.0,7729.9353825714115,13.916333954515725,44,60
by_cell_type,patient_107,B cells,IFIT3,0.0,15822.211486200857,14.949709230466096,44,60
by_cell_type,patient_107,B cells,IFITM3,0.0,1268.192523703122,11.309126749208769,44,60
by_cell_type,patient_107,B cells,IRF7,599.8080614203454,7548.765022042394,3.6525612471389373,44,60
by_cell_type,patient_107,B cells,ISG15,719.7696737044146,41125.67184008696,5.835375814829629,44,60
by_cell_type,patient_107,B cells,ISG20,5038.387715930902,38347.72631197536,2.927982638040435,44,60
by_cell_type,patient_107,B cells,LGALS1,2639.15547024952,905.8518026450872,-1.5422065906031683,44,60
by_cell_type,patient_107,B cells,LTB,2879.0786948176583,2294.8245667008878,-0.3271595793405062,44,60
by_cell_type,patient_107,B cells,LY6E,959.6928982725527,9602.029108037925,3.3220182612235636,44,60
by_cell_type,patient_107,B cells,MS4A7,0.0,483.1209614107132,9.917732965933133,44,60
by_cell_type,patient_107,B cells,MX1,0.0,10447.490790506672,14.350937909868003,44,60
by_cell_type,patient_107,B cells,OAS1,0.0,4287.698532520079,13.0661559850594,44,60
by_cell_type,patient_107,B cells,PFN1,14035.508637236084,7367.594661513376,-0.9297692389644183,44,60
by_cell_type,patient_107,B cells,PLSCR1,479.84644913627636,5374.720695694184,3.4841767621130337,44,60
by_cell_type,patient_107,B cells,PSAP,1919.3857965451054,664.2913219397307,-1.530047040823984,44,60
by_cell_type,patient_107,B cells,RGCC,839.7312859884837,422.73084123437405,-0.9893417436902663,44,60
by_cell_type,patient_107,B cells,RSAD2,0.0,2113.6542061718706,12.045864895235889,44,60
by_cell_type,patient_107,B cells,S100A10,1799.4241842610365,1328.5826438794613,-0.43750532333769776,44,60
by_cell_type,patient_107,B cells,S100A11,1199.6161228406909,2717.555407935262,1.1794008586582425,44,60
by_cell_type,patient_107,B cells,S100A6,1919.3857965451054,1207.8024035267829,-0.668038930347862,44,60
by_cell_type,patient_107,B cells,SAT1,2759.117082533589,9118.908146627213,1.7244720997351077,44,60
by_cell_type,patient_107,B cells,SH3BGRL3,6957.773512476007,2174.0443263482093,-1.67801627154957,44,60
by_cell_type,patient_107,B cells,SOD2,119.96161228406909,4831.2096141071315,5.325888372637711,44,60
by_cell_type,patient_107,B cells,TIMP1,359.8848368522073,6340.96261851561,4.137205410967653,44,60
by_cell_type,patient_107,B cells,TNFSF10,239.92322456813818,6220.182378162933,4.693424675222066,44,60
by_cell_type,patient_107,B cells,TYMP,1919.3857965451054,4529.259013225436,1.2384138042925024,44,60
by_cell_type,patient_107,B cells,TYROBP,0.0,845.4616824687481,10.724448508244947,44,60
by_cell_type,patient_107,B cells,VIM,8037.4280230326285,4529.259013225436,-0.8273893588091763,44,60
by_cell_type,patient_107,CD14+ Monocytes,ACTB,23992.722126756293,7840.206336645271,-1.6135713830787264,210,179
by_cell_type,patient_107,CD14+ Monocytes,ACTG1,3820.8834529465275,1234.649315630587,-1.6294095728452866,210,179
by_cell_type,patient_107,CD14+ Monocytes,ANXA1,4245.426058829476,5953.4277089011985,0.4877624573581265,210,179
by_cell_type,patient_107,CD14+ Monocytes,APOBEC3A,222.3794602244011,20714.26477915531,6.538251958958428,210,179
by_cell_type,patient_107,CD14+ Monocytes,BST2,493.2780754068533,2901.6090741229227,2.555167058416121,210,179
by_cell_type,patient_107,CD14+ Monocytes,C15orf48,10916.809865561507,11023.916292974589,0.014084866240571259,210,179
by_cell_type,patient_107,CD14+ Monocytes,CCR7,44.47589204488022,117.23673026759285,1.3883406663676867,210,179
by_cell_type,patient_107,CD14+ Monocytes,CD63,8054.17972303649,5975.409595826372,-0.4306689013626226,210,179
by_cell_type,patient_107,CD14+ Monocytes,CD74,4302.031739613868,4733.432984554061,0.13785344783844344,210,179
by_cell_type,patient_107,CD14+ Monocytes,CREM,283.02840392196504,523.9016383833056,0.8871789211327226,210,179
by_cell_type,patient_107,CD14+ Monocytes,CST3,1730.5165268371575,3205.6918432544917,0.889241253212159,210,179
by_cell_type,patient_107,CD14+ Monocytes,CTSS,865.2582634185787,1652.3051672088864,0.9328805119403079,210,179
by_cell_type,patient_107,CD14+ Monocytes,CXCL10,169.817042353179,50074.738415545595,8.199730772764553,210,179
by_cell_type,patient_107,CD14+ Monocytes,CXCL16,582.2298594966137,245.4644039977725,-1.2443776936625257,210,179
by_cell_type,patient_107,CD14+ Monocytes,EMP3,6643.080966339836,5004.5429232978695,-0.40857863871584676,210,179
by_cell_type,patient_107,CD14+ Monocytes,FCER1G,7269.78671788133,6132.94645212345,-0.2453142925154168,210,179
by_cell_type,patient_107,CD14+ Monocytes,FCGR3A,574.1433336702719,531.2289340250301,-0.11197581735091156,210,179
by_cell_type,patient_107,CD14+ Monocytes,FTH1,302375.4169614879,117082.85705911662,-1.3688072222553487,210,179
by_cell_type,patient_107,CD14+ Monocytes,FTL,141950.87435560496,92587.70772883145,-0.6164964521599288,210,179
by_cell_type,patient_107,CD14+ Monocytes,GAPDH,8575.76063883554,3681.9660599665876,-1.2196765225253774,210,179
by_cell_type,patient_107,CD14+ Monocytes,HLA-DMA,452.845446275144,359.03748644450303,-0.3344685953711526,210,179
by_cell_type,patient_107,CD14+ Monocytes,HLA-DPA1,1479.8342262205601,1806.1783756851023,0.28741676017496687,210,179
by_cell_type,patient_107,CD14+ Monocytes,HLA-DPB1,1403.0122308703124,1622.9959846419883,0.2100621802084266,210,179
by_cell_type,patient_107,CD14+ Monocytes,HLA-DQA1,327.5042959668453,153.8732084762156,-1.0872923162536825,210,179
by_cell_type,patient_107,CD14+ Monocytes,HLA-DQB1,489.23481249368245,377.35572554881446,-0.37416526903001923,210,179
by_cell_type,patient_107,CD14+ Monocytes,HLA-DRA,11462.650358839584,8147.952753597701,-0.4924055387624975,210,179
by_cell_type,patient_107,CD14+ Monocytes,HLA-DRB1,4520.367936925099,4286.4679504088635,-0.07664214289714266,210,179
by_cell_type,patient_107,CD14+ Monocytes,HSP90AA1,1378.752653391287,2989.536621823617,1.1162763986757867,210,179
by_cell_type,patient_107,CD14+ Monocytes,HSP90AB1,509.451127059537,1069.7851636917846,1.0695643422249965,210,179
by_cell_type,patient_107,CD14+ Monocytes,HSPA8,1192.762559385424,1406.840763211114,0.23806017331584073,210,179
by_cell_type,patient_107,CD14+ Monocytes,IFI6,72.77873243707671,5458.8352530847915,6.219186936081928,210,179
by_cell_type,patient_107,CD14+ Monocytes,IFIT1,0.0,6649.520794865031,13.699143136644599,210,179
by_cell_type,patient_107,CD14+ Monocytes,IFIT2,0.0,6246.51953457018,13.608952325912314,210,179
by_cell_type,patient_107,CD14+ Monocytes,IFIT3,16.173051652683718,7873.17916703303,8.883375933627448,210,179
by_cell_type,patient_107,CD14+ Monocytes,IFITM3,56.605680784393,8708.49087018963,7.252727480266997,210,179
by_cell_type,patient_107,CD14+ Monocytes,IRF7,355.80713635904175,2553.5625311410063,2.8416005628514576,210,179
by_cell_type,patient_107,CD14+ Monocytes,ISG15,210.2496714848883,88682.25915179226,8.716979464375196,210,179
by_cell_type,patient_107,CD14+ Monocytes,ISG20,315.37450722733246,12438.084351827427,5.2993269814397355,210,179
by_cell_type,patient_107,CD14+ Monocytes,LGALS1,5814.212069139796,4103.285559365749,-0.5027524087758728,210,179
by_cell_type,patient_107,CD14+ Monocytes,LTB,92.99504700293136,14.654591283449106,-2.625134995332841,210,179
by_cell_type,patient_107,CD14+ Monocytes,LY6E,32.346103305367436,5147.4251883114985,7.292125050972251,210,179
by_cell_type,patient_107,CD14+ Monocytes,MS4A7,570.100070757101,882.9391248278085,0.6306508005410656,210,179
by_cell_type,patient_107,CD14+ Monocytes,MX1,56.605680784393,3788.2118467715936,6.051929338787658,210,179
by_cell_type,patient_107,CD14+ Monocytes,OAS1,56.605680784393,2535.2442920366952,5.472631189434627,210,179
by_cell_type,patient_107,CD14+ Monocytes,PFN1,10880.42049934297,3557.40203405727,-1.6127019182162936,210,179
by_cell_type,patient_107,CD14+ Monocytes,PLSCR1,614.5759628019812,3103.1097042703477,2.335110640651994,210,179
by_cell_type,patient_107,CD14+ Monocytes,PSAP,3986.6572323865357,2531.5806442158328,-0.6550371448360437,210,179
by_cell_type,patient_107,CD14+ Monocytes,RGCC,800.566056807844,65.94566077552098,-3.591674321099977,210,179
by_cell_type,patient_107,CD14+ Monocytes,RSAD2,24.259577479025573,8514.31753568393,8.42584510920625,210,179
by_cell_type,patient_107,CD14+ Monocytes,S100A10,7759.021530375013,5656.672235411354,-0.4558866001044102,210,179
by_cell_type,patient_107,CD14+ Monocytes,S100A11,9594.662892954615,7983.088601658899,-0.26526991885333295,210,179
by_cell_type,patient_107,CD14+ Monocytes,S100A6,6295.360355807136,3227.673730179665,-0.9636853197389534,210,179
by_cell_type,patient_107,CD14+ Monocytes,SAT1,5276.458101688062,14702.218705120315,1.4783045170704927,210,179
by_cell_type,patient_107,CD14+ Monocytes,SH3BGRL3,8414.030122308703,3960.40329435212,-1.0870532337399617,210,179
by_cell_type,patient_107,CD14+ Monocytes,SOD2,12926.31153340746,15874.586007796242,0.29639793746990506,210,179
by_cell_type,patient_107,CD14+ Monocytes,TIMP1,36753.259880723745,21736.422521175886,-0.7577441437064945,210,179
by_cell_type,patient_107,CD14+ Monocytes,TNFSF10,4.0432629131709295,7257.686333128169,10.641664584173812,210,179
by_cell_type,patient_107,CD14+ Monocytes,TYMP,3837.0565045992116,8283.507722969607,1.1101409055090823,210,179
by_cell_type,patient_107,CD14+ Monocytes,TYROBP,7471.949863539877,7155.104194144025,-0.06250772395334891,210,179
by_cell_type,patient_107,CD14+ Monocytes,VIM,7803.497422419893,4183.885811424719,-0.8991974234284399,210,179
by_cell_type,patient_107,CD4 T cells,ACTB,21653.23217954797,12722.265461294377,-0.7672034119033739,180,199
